label,confidence
1.0,-0.6237916350364685
1.0,-0.5072839856147766
1.0,-0.9828224778175354
1.0,-0.7576143145561218
1.0,-0.9505402445793152
1.0,-0.9713637232780457
1.0,-0.956710934638977
1.0,-0.959143877029419
1.0,-0.9039053916931152
1.0,-0.9396756887435913
1.0,-0.9483304619789124
1.0,-0.6945192813873291
1.0,-0.7561747431755066
1.0,-0.9430356025695801
1.0,-0.9777829051017761
1.0,-0.9841094613075256
1.0,-0.9759896993637085
1.0,-0.9685336947441101
1.0,-0.9731797575950623
1.0,-0.965674102306366
1.0,-0.9535908699035645
1.0,-0.9717459678649902
0.0,0.624832808971405
1.0,-0.9851313233375549
1.0,-0.9273388385772705
1.0,-0.9329721331596375
0.0,0.763952910900116
1.0,-0.95622718334198
1.0,-0.9835333228111267
1.0,-0.9137190580368042
1.0,-0.9772169589996338
1.0,-0.926514744758606
1.0,-0.9705942273139954
1.0,-0.943732738494873
1.0,-0.9153578281402588
1.0,-0.9817990660667419
1.0,-0.9610861539840698
1.0,-0.9309592843055725
1.0,-0.6848742365837097
0.0,0.5958750247955322
1.0,-0.8632378578186035
1.0,-0.5329152345657349
1.0,-0.5581837296485901
1.0,-0.6063222885131836
1.0,-0.9191029071807861
1.0,-0.8609957695007324
1.0,-0.9364657402038574
1.0,-0.9685270190238953
1.0,-0.9664002060890198
1.0,-0.9253713488578796
1.0,-0.9822201728820801
1.0,-0.9781127572059631
1.0,-0.6570383310317993
1.0,-0.954619288444519
0.0,0.6248752474784851
1.0,-0.9566419720649719
1.0,-0.9061287045478821
0.0,0.6506314277648926
1.0,-0.9505847096443176
1.0,-0.976729154586792
1.0,-0.9020060300827026
1.0,-0.9596396088600159
1.0,-0.8949059844017029
0.0,0.5746462345123291
1.0,-0.9676147103309631
1.0,-0.8832290172576904
0.0,0.6615962982177734
0.0,0.6484086513519287
1.0,-0.9643259644508362
1.0,-0.9851744771003723
0.0,0.6418124437332153
1.0,-0.9277118444442749
1.0,-0.9022133350372314
1.0,-0.9631810784339905
1.0,-0.9473960995674133
0.0,0.6753784418106079
1.0,-0.9140542149543762
1.0,-0.9298961162567139
1.0,-0.9380344152450562
1.0,-0.824612557888031
1.0,-0.9118403792381287
1.0,-0.9708452820777893
1.0,-0.9225867390632629
1.0,-0.5676892399787903
1.0,-0.9082766771316528
1.0,-0.5674461126327515
1.0,-0.8652969002723694
1.0,-0.9635429978370667
1.0,-0.944216787815094
1.0,-0.5387529730796814
0.0,0.5165566802024841
1.0,-0.9267404675483704
1.0,-0.9031691551208496
1.0,-0.9480963945388794
1.0,-0.8996646404266357
1.0,-0.9037291407585144
1.0,-0.9564386606216431
1.0,-0.7453342080116272
0.0,0.6032146215438843
1.0,-0.9491713047027588
1.0,-0.9567712545394897
1.0,-0.9388328790664673
1.0,-0.8516911268234253
1.0,-0.767578125
0.0,0.6071169972419739
0.0,0.5593801736831665
1.0,-0.9508032202720642
1.0,-0.8653517365455627
1.0,-0.9676937460899353
1.0,-0.8988773822784424
1.0,-0.9529467225074768
1.0,-0.9759424328804016
1.0,-0.9492725133895874
1.0,-0.9350858926773071
1.0,-0.9175677299499512
0.0,0.7674950957298279
1.0,-0.9818743467330933
1.0,-0.9155985116958618
0.0,0.7013306021690369
1.0,-0.9304537177085876
0.0,0.815245509147644
1.0,-0.8393157124519348
1.0,-0.546360433101654
1.0,-0.8244138360023499
0.0,0.5530784726142883
1.0,-0.9725384712219238
1.0,-0.9233341217041016
1.0,-0.9542409181594849
1.0,-0.8859833478927612
1.0,-0.8722829222679138
1.0,-0.9401095509529114
1.0,-0.9363051652908325
1.0,-0.9754451513290405
1.0,-0.9556978344917297
1.0,-0.8289211988449097
1.0,-0.9818697571754456
1.0,-0.930343508720398
1.0,-0.962464451789856
1.0,-0.8732581734657288
1.0,-0.9717075228691101
0.0,0.6741395592689514
0.0,0.573828399181366
0.0,0.6137613654136658
1.0,-0.9680715203285217
1.0,-0.9710675477981567
1.0,-0.8958109021186829
1.0,-0.9560064077377319
0.0,0.7705066800117493
1.0,-0.7491214275360107
1.0,-0.5983067154884338
1.0,-0.8970267176628113
1.0,-0.8878965973854065
1.0,-0.9565239548683167
1.0,-0.9692578911781311
1.0,-0.6342079043388367
1.0,-0.8775542974472046
1.0,-0.9318997263908386
1.0,-0.9615527987480164
1.0,-0.6294525265693665
0.0,0.675061047077179
0.0,0.7879382371902466
1.0,-0.9612033367156982
1.0,-0.6863340735435486
1.0,-0.9234281778335571
0.0,0.7719299793243408
0.0,0.6170145869255066
1.0,-0.9209108352661133
1.0,-0.9678490161895752
1.0,-0.9446110725402832
0.0,0.5381790995597839
1.0,-0.9316945672035217
1.0,-0.9004351496696472
1.0,-0.776131808757782
1.0,-0.8167959451675415
0.0,0.654494047164917
1.0,-0.9788998365402222
1.0,-0.9123300313949585
1.0,-0.7670320868492126
1.0,-0.9772922992706299
1.0,-0.7509046792984009
0.0,0.5709068775177002
0.0,0.5560915470123291
1.0,-0.8761774897575378
1.0,-0.8939617276191711
1.0,-0.932392418384552
1.0,-0.924192488193512
1.0,-0.7989861965179443
0.0,0.7047297954559326
0.0,0.5072506666183472
1.0,-0.5738674402236938
0.0,0.667451798915863
1.0,-0.9786294102668762
1.0,-0.9540866017341614
1.0,-0.968596339225769
1.0,-0.9284535050392151
1.0,-0.9344170689582825
0.0,0.8406041860580444
1.0,-0.7231568694114685
1.0,-0.8670409917831421
1.0,-0.9043063521385193
1.0,-0.9038548469543457
1.0,-0.5437997579574585
1.0,-0.7564113140106201
1.0,-0.9687255024909973
1.0,-0.7092636823654175
1.0,-0.5201349854469299
1.0,-0.5321260690689087
1.0,-0.8419418931007385
0.0,0.5166667103767395
1.0,-0.9844719767570496
1.0,-0.9127219915390015
1.0,-0.8878605961799622
1.0,-0.8683521151542664
1.0,-0.8880753517150879
1.0,-0.9312925338745117
1.0,-0.8697567582130432
1.0,-0.8681443333625793
1.0,-0.948041558265686
1.0,-0.8729543685913086
1.0,-0.8162897229194641
1.0,-0.5823805928230286
0.0,0.6312869787216187
1.0,-0.9625323414802551
1.0,-0.730408251285553
0.0,0.6239951848983765
1.0,-0.9498128294944763
1.0,-0.9627450108528137
1.0,-0.981977641582489
1.0,-0.7992286682128906
1.0,-0.8506119847297668
1.0,-0.8765414953231812
1.0,-0.9718125462532043
1.0,-0.8696175217628479
1.0,-0.9013616442680359
1.0,-0.9180270433425903
1.0,-0.9569491744041443
0.0,0.8579738140106201
0.0,0.6639606952667236
1.0,-0.9148527979850769
1.0,-0.9827609658241272
1.0,-0.6888529062271118
1.0,-0.952186644077301
1.0,-0.9130521416664124
0.0,0.5999059081077576
