label,confidence
0.0,0.5534189939498901
0.0,0.6495401263237
1.0,-0.9432986974716187
0.0,0.5854602456092834
1.0,-0.9816945195198059
1.0,-0.9098221063613892
1.0,-0.7729552984237671
1.0,-0.6137455701828003
1.0,-0.8856592774391174
1.0,-0.690449059009552
0.0,0.5386705994606018
1.0,-0.9529577493667603
1.0,-0.660069465637207
1.0,-0.7240521311759949
1.0,-0.5230898857116699
1.0,-0.9283308386802673
1.0,-0.9618152379989624
1.0,-0.5519344210624695
1.0,-0.7379283905029297
0.0,0.7623420357704163
0.0,0.739112377166748
1.0,-0.8145506978034973
0.0,0.6081856489181519
1.0,-0.9648724794387817
1.0,-0.6992458701133728
0.0,0.9347148537635803
1.0,-0.889552116394043
0.0,0.5695502161979675
1.0,-0.6193267703056335
0.0,0.7625572085380554
1.0,-0.5282413959503174
1.0,-0.8467209339141846
0.0,0.6097618937492371
1.0,-0.710674524307251
1.0,-0.9679273366928101
0.0,0.7415080070495605
1.0,-0.9522489905357361
1.0,-0.9743150472640991
0.0,0.7540772557258606
1.0,-0.5093174576759338
1.0,-0.8449836373329163
1.0,-0.6081290245056152
1.0,-0.8326658606529236
1.0,-0.6276511549949646
0.0,0.5257163047790527
1.0,-0.9514806270599365
1.0,-0.7801247835159302
1.0,-0.6005823612213135
0.0,0.9506046772003174
0.0,0.8196535110473633
1.0,-0.8982812166213989
1.0,-0.9835313558578491
1.0,-0.782087504863739
1.0,-0.7248212099075317
0.0,0.5725343227386475
1.0,-0.7673988342285156
1.0,-0.9867627024650574
0.0,0.5542967319488525
1.0,-0.9263686537742615
1.0,-0.9595116972923279
1.0,-0.9847669005393982
1.0,-0.8627870678901672
0.0,0.8231349587440491
1.0,-0.9861156940460205
1.0,-0.8969756960868835
1.0,-0.7245334982872009
0.0,0.6810894012451172
1.0,-0.9327876567840576
1.0,-0.9560642242431641
1.0,-0.9182595014572144
1.0,-0.7519776225090027
1.0,-0.5243384838104248
1.0,-0.8808019757270813
0.0,0.7519453763961792
1.0,-0.869201123714447
0.0,0.623792827129364
1.0,-0.5161899328231812
0.0,0.6343856453895569
1.0,-0.9668781757354736
1.0,-0.8246103525161743
0.0,0.8382266759872437
1.0,-0.5543334484100342
0.0,0.9339284896850586
1.0,-0.9791386723518372
1.0,-0.8566026091575623
1.0,-0.9394999146461487
1.0,-0.9537518620491028
0.0,0.8850992918014526
1.0,-0.7791884541511536
1.0,-0.9474654197692871
0.0,0.5439366102218628
0.0,0.7191067337989807
1.0,-0.807289183139801
1.0,-0.5626788139343262
1.0,-0.9511796236038208
1.0,-0.5550872087478638
1.0,-0.9372212290763855
1.0,-0.9566860795021057
1.0,-0.8983522653579712
1.0,-0.9462406635284424
1.0,-0.9244551062583923
1.0,-0.8277603387832642
0.0,0.8049980998039246
0.0,0.6964792013168335
0.0,0.6409210562705994
0.0,0.7759889364242554
1.0,-0.9687545895576477
1.0,-0.9865994453430176
1.0,-0.9675974249839783
1.0,-0.9766420125961304
